r8.2_who5_fct4,r8.2_who5_Iexcel,age_fct6,gender_fct2,eth_fct4,education_qual,r4_previnworkforce_fct3,r4.5_fct3,r7.1_fct3,income_band,r5.2_fct2,r8.17_fct2,r5.10,r9.1_fct2,r3.2_fct4,r3.3_num,r3.3_fct5,r3.7_fct3,r3.8,r4_lesswork_fct2,r5.6_fct3,r3.4,r3.10,r3.12,r8.16_1_fct2,r8.16_2_fct2,r8.16_3_fct2,r8.16_6_fct2,r8.16_4_fct2,r12.1_11_fct2,r12.1_13_fct2,r6.4_fct2,r6.5_fct2,r6_change_fct3,score,probability
1.0,1.0,4.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.00028817030251750484
3.0,1.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.84,0.0002211260554470585
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.32,0.00034655078008580595
2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.56,0.00017953996183676178
2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.64,0.00018233902582976254
2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.00045344836686611996
2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.68,0.00034655078008580595
3.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.76,0.00010289892393317009
1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,0.00030656415161436684
2.0,1.0,6.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.68,0.00017220907995033129
0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.00022032632287762973
1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.44,0.00017953996183676178
1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.00010289892393317009
2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.56,0.00034655078008580595
1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.44,0.00020099945244976748
1.0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.00011409517990517305
4.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.88,0.00019833367721833818
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.36,0.00034655078008580595
3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.00015981322512418513
2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0003506827316945213
2.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6,0.00021646094879205726
2.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.64,0.00011409517990517305
3.0,1.0,5.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,9.0,4.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.00011409517990517305
1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.2,0.00020099945244976748
1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.24,0.00025084944927749496
2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.56,0.0001835386246839057
3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.00020099945244976748
2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,13.0,5.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.00015981322512418513
3.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,2.0,1.0,1.0,2.0,4.0,7.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.00021646094879205726
1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.28,0.00010289892393317009
1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.44,0.00019833367721833818
3.0,1.0,6.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.84,0.00017220907995033129
1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.00010289892393317009
2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.56,0.00015288220952246903
1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.44,0.00019473488065590867
2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.56,0.00010289892393317009
1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.32,0.00010289892393317009
1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.00019833367721833818
3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.00019473488065590867
1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.24,0.00010289892393317009
2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.64,0.00034655078008580595
3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.76,0.00012475828083089016
1.0,1.0,6.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.24,0.00023218902265749
2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.68,0.00018233902582976254
2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.52,0.000293101986695649
2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,8.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.52,0.00010289892393317009
1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.48,0.00020099945244976748
2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6,0.00012475828083089016
1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.00020099945244976748
4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.92,0.00010289892393317009
3.0,1.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.84,0.00015288220952246903
2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.68,0.00012475828083089016
1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.00034655078008580595
2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6,0.00012475828083089016
1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.36,0.000293101986695649
1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.48,0.00019833367721833818
1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.48,0.00018233902582976254
1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.24,0.00011409517990517305
1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.04,0.00010289892393317009
2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.52,0.00034655078008580595
1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.4,0.00017953996183676178
2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52,0.00034655078008580595
1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.4,0.00020099945244976748
1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.00015288220952246903
3.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.00011409517990517305
4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0003506827316945213
1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.32,0.00022032632287762973
1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.08,0.00034655078008580595
0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00012475828083089016
2.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6,0.00011409517990517305
2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6,0.00022032632287762973
2.0,1.0,5.0,1.0,2.0,1.0,3.0,0.0,3.0,6.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.68,0.00015288220952246903
3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,6.0,4.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.76,0.00035028286540980696
1.0,1.0,4.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.48,0.00019833367721833818
4.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00017953996183676178
1.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36,0.00021646094879205726
2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.68,0.00034655078008580595
2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.00010289892393317009
3.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.84,0.00012475828083089016
1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.44,0.00020099945244976748
1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.08,0.00018233902582976254
1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.28,0.00020099945244976748
1.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.44,0.00021646094879205726
1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.2,0.00010289892393317009
4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00012475828083089016
1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0.00018233902582976254
4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.00021646094879205726
2.0,1.0,6.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.56,0.00023218902265749
1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.48,0.0002211260554470585
2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.52,0.00034655078008580595
1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4,0.00010289892393317009
